gender_male,height,weight,age,bmi,bsa,front_shoulder_width_px_ratio,front_chest_width_px_ratio,front_waist_width_px_ratio,front_hip_width_px_ratio,front_arm_length_px_ratio,front_torso_length_px_ratio,front_leg_length_px_ratio,side_chest_depth_px_ratio,side_waist_depth_px_ratio,side_hip_depth_px_ratio,side_thigh_depth_px_ratio,side_neck_depth_px_ratio,target_chest,target_waist,target_hip,target_shoulderWidth,target_neck,target_upperArm,target_armLength,target_wrist,target_thigh,target_inseam,target_outseam,target_torsoLength,target_height
0,161.2,73.2,57,28.18,1.81,0.24763,0.18023,0.1629,0.21865,0.33272,0.37431,0.62385,0.1532,0.10624,0.1789,0.04639,0.06336,90.8,71.4,100.2,39.7,35.5,25.5,53.4,15.8,24.6,73.4,100.1,60.0,161.2
0,168.2,45.3,34,16.0,1.454,0.2198,0.14913,0.14743,0.18145,0.30479,0.34289,0.57149,0.12676,0.09615,0.14846,0.03651,0.05552,79.8,68.6,88.2,37.4,33.0,20.8,51.9,15.0,20.6,71.4,97.3,58.4,168.2
0,155.2,75.8,50,31.45,1.808,0.23281,0.1795,0.16967,0.21743,0.31103,0.34991,0.58318,0.15258,0.11065,0.1779,0.04836,0.0597,88.3,72.6,97.3,36.5,32.6,27.0,48.7,14.4,25.1,67.0,91.4,54.8,155.2
0,157.4,68.2,23,27.53,1.727,0.22285,0.15921,0.16213,0.19309,0.30048,0.33804,0.5634,0.13533,0.10574,0.15798,0.04324,0.05694,81.4,72.1,89.7,36.3,32.3,25.8,48.9,14.4,23.3,67.2,91.7,55.0,157.4
0,167.9,95.3,56,33.82,2.109,0.2484,0.18678,0.17797,0.2266,0.3275,0.36844,0.61406,0.15877,0.11607,0.1854,0.05161,0.06403,95.7,79.3,105.6,40.5,36.5,29.5,53.4,16.0,27.8,73.5,100.2,60.1,167.9
0,152.5,69.0,64,29.68,1.709,0.23936,0.17637,0.17977,0.21364,0.32169,0.3619,0.60317,0.14991,0.11724,0.1748,0.04962,0.06123,83.3,73.8,91.7,36.0,32.1,27.2,48.4,14.3,24.7,66.5,90.7,54.4,152.5
0,169.7,90.6,35,31.45,2.066,0.23725,0.17547,0.18034,0.213,0.31457,0.35389,0.58982,0.14915,0.11761,0.17427,0.0514,0.06102,94.2,84.2,104.0,40.6,36.4,30.6,53.8,16.0,29.1,73.9,100.8,60.5,169.7
0,158.9,70.5,26,27.92,1.764,0.24324,0.17015,0.16506,0.20638,0.3274,0.36833,0.61388,0.14463,0.10765,0.16885,0.04559,0.06219,86.1,72.6,94.9,39.2,35.0,26.0,52.7,15.6,24.3,72.5,98.9,59.3,158.9
0,159.9,77.3,25,30.24,1.853,0.23364,0.18326,0.16912,0.2222,0.31238,0.35142,0.58571,0.15577,0.1103,0.1818,0.04885,0.05989,92.0,73.8,101.4,37.3,33.4,26.9,49.9,14.8,25.8,68.7,93.6,56.2,159.9
0,154.9,80.9,42,33.75,1.866,0.24035,0.17795,0.17318,0.21542,0.31927,0.35918,0.59863,0.15126,0.11295,0.17626,0.04875,0.06178,86.6,73.3,95.3,37.2,33.4,27.8,49.5,14.7,25.0,68.0,92.7,55.6,154.9
0,165.1,68.0,48,24.95,1.766,0.23352,0.17043,0.15937,0.20698,0.316,0.3555,0.5925,0.14486,0.10394,0.16935,0.04443,0.05958,90.1,73.3,99.5,39.3,35.0,25.1,53.2,15.6,24.7,73.1,99.7,59.8,165.1
0,179.2,59.1,59,18.41,1.716,0.21988,0.15249,0.14127,0.18555,0.30172,0.33944,0.56573,0.12962,0.09213,0.15181,0.03679,0.05578,89.3,71.9,98.8,41.0,36.3,22.0,56.2,16.4,22.7,77.3,105.4,63.3,179.2
0,167.8,64.3,21,22.82,1.731,0.23573,0.166,0.154,0.20173,0.32056,0.36063,0.60106,0.1411,0.10043,0.16505,0.04176,0.06002,88.2,71.2,97.5,39.9,35.4,23.7,54.2,15.9,23.4,74.6,101.7,61.0,167.8
0,156.6,63.0,37,25.69,1.656,0.22872,0.16846,0.16623,0.20438,0.31,0.34875,0.58124,0.14319,0.10841,0.16722,0.04577,0.05831,84.9,72.8,93.6,36.7,32.6,25.6,49.7,14.6,24.3,68.4,93.2,55.9,156.6
0,170.2,70.6,45,24.35,1.827,0.23897,0.16613,0.16667,0.20188,0.32322,0.36363,0.60605,0.14121,0.1087,0.16517,0.04507,0.06098,88.6,77.3,97.9,40.6,36.1,26.1,54.9,16.1,25.3,75.5,102.9,61.7,170.2
0,160.3,50.0,57,19.45,1.493,0.2326,0.15656,0.16551,0.19028,0.32016,0.36018,0.6003,0.13307,0.10794,0.15569,0.04217,0.05893,78.7,72.3,86.9,37.2,32.9,23.5,51.2,14.9,22.3,70.4,96.0,57.6,160.3
0,171.8,53.8,18,18.22,1.603,0.21974,0.16214,0.15032,0.19724,0.3024,0.3402,0.56699,0.13782,0.09803,0.16138,0.04008,0.05568,88.8,71.6,98.2,38.3,33.9,22.2,52.7,15.3,23.1,72.5,98.9,59.3,171.8
0,168.0,59.8,57,21.2,1.671,0.23844,0.17019,0.15523,0.20688,0.32573,0.36644,0.61074,0.14466,0.10124,0.16926,0.04281,0.0606,90.5,71.8,100.1,40.4,35.8,23.4,55.2,16.1,24.0,75.8,103.4,62.1,168.0
0,142.5,56.0,61,27.59,1.489,0.25198,0.17562,0.16726,0.21259,0.34206,0.38482,0.64137,0.14928,0.10909,0.17394,0.04511,0.0642,76.6,63.4,84.3,35.0,31.1,23.6,47.5,13.9,20.7,65.3,89.0,53.4,142.5
0,155.7,76.2,40,31.46,1.816,0.24152,0.1784,0.17353,0.21611,0.32258,0.3629,0.60483,0.15164,0.11317,0.17682,0.04857,0.06194,86.2,72.9,95.0,37.2,33.3,27.1,49.6,14.7,24.7,68.3,93.1,55.8,155.7
0,168.9,80.2,64,28.1,1.94,0.2331,0.17565,0.1646,0.21329,0.31212,0.35114,0.58523,0.1493,0.10735,0.17451,0.04676,0.05972,93.8,76.5,103.6,39.6,35.5,26.9,53.1,15.7,26.3,73.0,99.5,59.7,168.9
0,163.5,77.0,30,28.78,1.87,0.25448,0.18257,0.17833,0.22152,0.34097,0.38359,0.63932,0.15518,0.1163,0.18125,0.05034,0.06518,90.7,77.0,100.0,40.2,36.0,27.5,53.9,16.0,26.3,74.1,101.1,60.6,163.5
0,155.5,57.4,33,23.72,1.575,0.23926,0.16611,0.15851,0.20161,0.32614,0.3669,0.6115,0.1412,0.10337,0.16495,0.04293,0.06086,82.7,68.6,91.2,37.9,33.6,23.7,51.7,15.1,22.5,71.0,96.9,58.1,155.5
0,158.2,44.8,43,17.88,1.402,0.22772,0.14611,0.1472,0.17764,0.31503,0.35441,0.59068,0.1242,0.096,0.14535,0.03583,0.05758,73.5,64.4,81.2,36.5,32.2,20.7,50.5,14.6,19.0,69.4,94.6,56.8,158.2
0,149.5,49.8,48,22.26,1.438,0.23191,0.15954,0.16568,0.19361,0.31807,0.35783,0.59639,0.1356,0.10805,0.15841,0.04274,0.05884,75.1,67.8,82.8,34.7,30.8,23.5,47.6,13.9,21.2,65.5,89.3,53.6,149.5
0,161.9,60.3,67,23.01,1.647,0.22914,0.15976,0.16916,0.19405,0.31215,0.35117,0.58528,0.1358,0.11032,0.15877,0.0449,0.0583,83.2,76.6,91.8,38.0,33.7,25.9,51.7,15.1,24.6,71.1,97.0,58.2,161.9
0,177.5,69.6,18,22.1,1.853,0.23392,0.1738,0.1736,0.21139,0.31759,0.35729,0.59548,0.14773,0.11322,0.17296,0.04778,0.0596,94.4,82.0,104.4,40.4,36.0,26.5,54.9,16.1,27.3,75.5,103.0,61.8,177.5
0,168.0,68.5,34,24.27,1.788,0.23558,0.1718,0.16793,0.20873,0.31901,0.35889,0.59815,0.14603,0.10952,0.17078,0.04643,0.06008,90.4,76.8,99.9,39.5,35.1,26.0,53.4,15.7,25.7,73.5,100.2,60.1,168.0
0,177.4,81.6,33,25.92,2.005,0.24365,0.1753,0.17091,0.21313,0.32705,0.36794,0.61323,0.149,0.11146,0.17438,0.04893,0.06236,98.9,83.8,109.3,43.7,39.1,28.4,58.7,17.4,29.0,80.7,110.1,66.1,177.4
0,168.5,78.9,54,27.8,1.922,0.23953,0.17807,0.18349,0.21624,0.32106,0.3612,0.60199,0.15136,0.11967,0.17692,0.0521,0.06134,93.6,83.9,103.4,40.1,35.8,29.5,53.7,15.9,28.8,73.9,100.8,60.5,168.5
0,169.5,65.9,69,22.94,1.761,0.23116,0.16244,0.16712,0.19742,0.31403,0.35328,0.58881,0.13807,0.10899,0.16153,0.04435,0.05888,86.3,77.2,95.4,39.1,34.8,25.6,53.1,15.6,24.8,73.0,99.6,59.7,169.5
0,175.9,53.8,27,17.4,1.622,0.23348,0.16766,0.14925,0.20401,0.3217,0.36191,0.60319,0.14251,0.09734,0.16692,0.04054,0.05913,93.1,72.1,103.0,41.3,36.5,21.9,56.9,16.5,23.7,78.2,106.6,64.0,175.9
0,165.1,60.4,55,22.15,1.664,0.2273,0.17019,0.15952,0.2068,0.31001,0.34876,0.58126,0.14466,0.10403,0.1692,0.04428,0.05781,89.9,73.3,99.3,38.2,33.9,24.3,52.1,15.3,24.6,71.7,97.7,58.6,165.1
0,161.2,63.0,61,24.23,1.679,0.23024,0.1595,0.1633,0.19366,0.31269,0.35178,0.58629,0.13558,0.1065,0.15845,0.04328,0.05865,82.6,73.5,91.1,37.9,33.7,25.2,51.5,15.1,23.6,70.8,96.6,58.0,161.2
0,169.5,85.1,48,29.6,2.002,0.24166,0.18596,0.17134,0.22579,0.32211,0.36237,0.60396,0.15807,0.11174,0.18473,0.04938,0.06203,95.9,76.8,105.8,39.7,35.5,27.4,52.9,15.7,26.8,72.7,99.1,59.5,169.5
0,172.4,64.9,27,21.83,1.763,0.22551,0.16112,0.15536,0.1959,0.30701,0.34538,0.57564,0.13695,0.10132,0.16028,0.04169,0.05739,89.1,74.7,98.4,39.7,35.3,24.3,54.0,15.8,24.3,74.3,101.3,60.8,172.4
0,159.2,66.5,66,26.24,1.715,0.24632,0.17709,0.17751,0.21488,0.33299,0.37462,0.62436,0.15053,0.11577,0.17581,0.04905,0.06287,86.4,75.3,95.3,38.2,34.1,26.5,51.7,15.2,25.2,71.1,97.0,58.2,159.2
0,157.6,62.7,51,25.26,1.657,0.23348,0.17353,0.15011,0.21057,0.31668,0.35626,0.59377,0.1475,0.0979,0.17229,0.04193,0.05951,87.0,65.5,96.0,37.3,33.2,22.9,50.5,14.8,22.1,69.5,94.8,56.9,157.6
0,163.4,64.7,68,24.23,1.714,0.23493,0.18269,0.1568,0.22187,0.31877,0.35861,0.59769,0.15529,0.10226,0.18153,0.04488,0.05987,92.7,69.2,102.4,37.9,33.8,23.6,51.5,15.1,24.0,70.8,96.5,57.9,163.4
0,168.2,79.6,69,28.17,1.929,0.24119,0.18123,0.1702,0.22005,0.323,0.36338,0.60563,0.15405,0.111,0.18004,0.04892,0.06179,95.1,77.6,104.9,40.3,36.0,27.4,53.9,16.0,27.0,74.2,101.1,60.7,168.2
0,167.9,60.6,23,21.49,1.681,0.2339,0.16953,0.16312,0.20607,0.31927,0.35918,0.59863,0.1441,0.10638,0.1686,0.04427,0.05946,88.6,74.1,97.9,38.9,34.5,24.2,53.1,15.5,24.3,73.0,99.5,59.7,167.9
0,152.8,50.9,45,21.81,1.47,0.23219,0.16501,0.15083,0.20033,0.31844,0.35825,0.59708,0.14025,0.09837,0.16391,0.03963,0.05892,78.4,62.3,86.5,35.1,31.1,21.3,48.1,14.0,19.8,66.2,90.3,54.2,152.8
0,175.5,73.9,45,24.0,1.898,0.2365,0.16778,0.15961,0.20399,0.31953,0.35948,0.59913,0.14262,0.10409,0.1669,0.0445,0.06038,94.8,78.4,104.8,42.5,37.9,26.1,57.5,16.9,26.5,79.0,107.8,64.7,175.5
0,158.1,53.9,30,21.57,1.539,0.23489,0.17024,0.1637,0.20678,0.32171,0.36193,0.60321,0.1447,0.10676,0.16918,0.04493,0.05963,85.4,71.4,94.3,37.5,33.3,24.0,51.4,15.0,23.7,70.7,96.4,57.8,158.1
0,160.7,67.7,58,26.22,1.738,0.23189,0.16839,0.16301,0.20436,0.3133,0.35246,0.58744,0.14313,0.10631,0.16721,0.04496,0.0592,86.8,73.1,95.8,38.0,33.9,25.6,51.4,15.1,24.4,70.7,96.4,57.8,160.7
0,156.4,52.1,29,21.3,1.504,0.23466,0.16072,0.16379,0.1952,0.32184,0.36206,0.60344,0.13661,0.10682,0.15971,0.04255,0.05954,78.7,69.8,86.9,36.6,32.4,23.5,50.2,14.6,21.9,69.0,94.1,56.5,156.4
0,180.8,81.7,67,24.99,2.026,0.23331,0.16151,0.1596,0.19644,0.3136,0.35279,0.58799,0.13728,0.10409,0.16072,0.04344,0.05969,93.6,80.4,103.5,43.0,38.4,26.8,57.9,17.1,26.5,79.6,108.5,65.1,180.8
0,164.1,63.7,57,23.64,1.704,0.23075,0.16647,0.15234,0.2022,0.31352,0.3527,0.58784,0.1415,0.09935,0.16544,0.042,0.05877,88.5,70.4,97.7,39.0,34.7,23.8,53.0,15.6,23.5,72.9,99.4,59.7,164.1
0,156.7,61.3,67,24.94,1.633,0.23104,0.17045,0.1683,0.20684,0.31376,0.35298,0.5883,0.14489,0.10976,0.16923,0.04604,0.05886,84.2,72.3,92.9,36.3,32.3,25.3,49.3,14.5,23.9,67.9,92.5,55.5,156.7
0,168.4,63.0,19,22.24,1.717,0.23111,0.15883,0.15751,0.19304,0.31473,0.35408,0.59013,0.135,0.10272,0.15794,0.04213,0.05881,86.9,74.9,96.0,40.2,35.7,24.7,54.8,16.1,24.3,75.4,102.8,61.7,168.4
0,167.7,63.9,25,22.7,1.725,0.23781,0.17394,0.15416,0.21138,0.32351,0.36395,0.60659,0.14785,0.10054,0.17295,0.04289,0.06054,91.3,70.4,100.9,39.7,35.3,23.4,54.1,15.8,23.7,74.3,101.3,60.8,167.7
0,161.2,63.5,59,24.44,1.687,0.2301,0.1644,0.15496,0.19961,0.31231,0.35135,0.58558,0.13974,0.10106,0.16332,0.04191,0.05863,84.9,69.6,93.7,37.8,33.6,23.9,51.3,15.1,22.8,70.6,96.2,57.7,161.2
0,168.2,70.4,26,24.89,1.814,0.23148,0.16846,0.17296,0.20465,0.31288,0.35199,0.58666,0.14319,0.1128,0.16744,0.04771,0.05908,90.2,80.5,99.6,39.4,35.1,27.4,53.3,15.7,26.9,73.3,99.9,60.0,168.2
0,156.9,59.1,67,24.03,1.605,0.23086,0.1627,0.15058,0.19747,0.31425,0.35353,0.58922,0.13829,0.09821,0.16157,0.04071,0.05876,83.0,66.8,91.6,37.5,33.3,23.1,51.0,15.0,21.9,70.2,95.7,57.4,156.9
0,159.1,81.4,25,32.13,1.897,0.24567,0.18281,0.18641,0.22153,0.32693,0.3678,0.613,0.15539,0.12157,0.18126,0.05283,0.06309,89.2,79.1,98.3,38.2,34.2,29.4,50.8,15.1,27.1,69.8,95.2,57.1,159.1
0,148.8,45.0,68,20.32,1.364,0.22383,0.15988,0.14854,0.19414,0.3086,0.34718,0.57863,0.1359,0.09687,0.15884,0.03892,0.05667,76.4,61.7,84.4,34.1,30.1,21.0,47.0,13.7,19.6,64.6,88.1,52.8,148.8
0,153.5,56.0,20,23.79,1.546,0.23153,0.1726,0.16015,0.20944,0.3158,0.35528,0.59213,0.14671,0.10444,0.17136,0.04414,0.05888,83.7,67.5,92.3,35.7,31.7,23.5,48.7,14.3,22.5,67.0,91.4,54.8,153.5
0,174.8,56.2,26,18.4,1.652,0.23009,0.15296,0.15266,0.18608,0.31619,0.35571,0.59286,0.13001,0.09956,0.15225,0.03939,0.05834,86.3,74.9,95.5,41.3,36.6,23.2,56.8,16.5,23.4,78.1,106.5,63.9,174.8
0,173.7,77.3,30,25.62,1.93,0.22725,0.17345,0.15088,0.2108,0.30581,0.34404,0.57339,0.14743,0.0984,0.17247,0.04274,0.05811,95.8,72.5,105.9,40.0,35.7,24.6,53.8,15.9,24.9,73.9,100.8,60.5,173.7
0,162.9,52.8,26,19.89,1.546,0.23739,0.16864,0.15073,0.20498,0.32607,0.36683,0.61139,0.14334,0.0983,0.16771,0.04003,0.0602,84.1,65.4,93.0,37.7,33.4,21.2,51.8,15.1,21.0,71.2,97.1,58.2,162.9
0,173.8,69.3,48,22.94,1.829,0.24207,0.17077,0.1637,0.20762,0.32831,0.36935,0.61558,0.14516,0.10676,0.16987,0.04514,0.0617,92.8,77.4,102.6,41.9,37.3,25.5,56.8,16.7,25.8,78.1,106.5,63.9,173.8
0,161.4,58.8,42,22.57,1.624,0.23125,0.1696,0.15382,0.206,0.31546,0.35489,0.59149,0.14416,0.10032,0.16854,0.04225,0.0588,86.9,68.6,96.0,37.7,33.5,23.1,51.5,15.1,22.8,70.8,96.5,57.9,161.4
0,160.8,65.3,69,25.22,1.707,0.2374,0.17093,0.17085,0.20749,0.32158,0.36178,0.60296,0.14529,0.11142,0.16976,0.04691,0.06054,86.4,75.1,95.4,38.2,34.0,26.1,51.8,15.2,25.0,71.2,97.0,58.2,160.8
0,162.9,58.1,61,21.89,1.621,0.23734,0.16729,0.14775,0.20325,0.32421,0.36473,0.60789,0.14219,0.09636,0.16629,0.04012,0.06032,86.3,66.3,95.4,39.0,34.6,22.1,53.3,15.6,21.8,73.2,99.9,59.9,162.9
0,161.7,56.8,62,21.73,1.597,0.2379,0.16926,0.16218,0.20563,0.32526,0.36592,0.60986,0.14387,0.10577,0.16824,0.04414,0.06044,86.1,71.7,95.1,38.5,34.2,23.9,52.7,15.4,23.6,72.4,98.7,59.2,161.7
0,161.0,79.6,25,30.69,1.887,0.24031,0.17781,0.16559,0.2156,0.32072,0.36081,0.60136,0.15114,0.10799,0.1764,0.04654,0.06165,89.0,72.0,98.1,38.3,34.3,26.3,51.1,15.2,24.5,70.2,95.8,57.5,161.0
0,170.3,73.2,64,25.24,1.86,0.2354,0.17277,0.16257,0.20992,0.31758,0.35728,0.59546,0.14686,0.10602,0.17176,0.04552,0.06013,92.9,76.0,102.6,40.3,35.9,25.9,54.3,16.0,25.8,74.7,101.9,61.1,170.3
0,163.5,58.4,48,21.86,1.629,0.23932,0.16564,0.15299,0.20126,0.32687,0.36772,0.61287,0.14079,0.09978,0.16467,0.04089,0.06083,84.8,68.1,93.7,39.0,34.6,22.6,53.3,15.6,22.0,73.3,99.9,59.9,163.5
0,167.3,64.5,62,23.04,1.732,0.2407,0.16846,0.17464,0.2047,0.32717,0.36807,0.61344,0.14319,0.11389,0.16748,0.04747,0.0613,88.3,79.6,97.5,40.1,35.7,26.6,54.6,16.0,26.2,75.0,102.3,61.4,167.3
0,169.5,91.4,62,31.81,2.075,0.23996,0.17882,0.16612,0.21705,0.31787,0.35761,0.59601,0.152,0.10834,0.17758,0.04788,0.06174,95.7,77.3,105.6,40.9,36.7,28.2,54.1,16.1,27.0,74.5,101.5,60.9,169.5
0,165.1,63.0,48,23.1,1.7,0.23242,0.16883,0.15895,0.20511,0.31613,0.35564,0.59274,0.1435,0.10367,0.16781,0.04367,0.05917,88.6,72.5,97.8,38.8,34.5,24.3,52.8,15.5,24.1,72.6,99.0,59.4,165.1
0,155.9,52.0,34,21.39,1.5,0.23274,0.16381,0.14546,0.19894,0.31918,0.35908,0.59846,0.13924,0.09487,0.16277,0.03864,0.05906,80.9,62.4,89.3,36.6,32.4,21.0,50.2,14.6,20.1,69.0,94.0,56.4,155.9
0,153.3,50.3,64,21.4,1.464,0.24201,0.16808,0.16899,0.2041,0.3322,0.37372,0.62287,0.14287,0.11021,0.16699,0.04505,0.06138,80.1,70.0,88.4,36.7,32.5,23.8,50.4,14.7,22.6,69.3,94.5,56.7,153.3
0,163.5,58.6,36,21.9,1.631,0.24214,0.16827,0.1638,0.20445,0.33067,0.372,0.62,0.14303,0.10683,0.16728,0.04402,0.06155,85.4,72.3,94.4,39.1,34.7,24.0,53.4,15.6,23.5,73.5,100.2,60.1,163.5
0,161.3,56.6,20,21.74,1.592,0.23322,0.15521,0.15692,0.18856,0.3189,0.35876,0.59794,0.13193,0.10234,0.15428,0.0405,0.05925,80.0,70.4,88.4,38.3,33.9,23.5,52.3,15.3,22.0,72.0,98.1,58.9,161.3
0,163.1,51.5,63,19.35,1.527,0.22671,0.16223,0.16362,0.19722,0.31187,0.35085,0.58476,0.1379,0.10671,0.16136,0.04313,0.05745,83.5,73.2,92.2,37.1,32.8,23.6,51.1,14.9,23.4,70.2,95.7,57.4,163.1
0,162.4,52.4,47,19.86,1.537,0.22901,0.16183,0.15502,0.1967,0.31465,0.35398,0.58996,0.13756,0.1011,0.16093,0.04103,0.05806,83.5,69.6,92.3,37.6,33.3,22.6,51.7,15.1,22.3,71.1,96.9,58.1,162.4
0,180.1,67.7,27,20.88,1.84,0.23681,0.17027,0.16318,0.20715,0.3224,0.3627,0.6045,0.14473,0.10642,0.16949,0.0447,0.06027,95.2,79.3,105.3,42.1,37.4,25.1,57.4,16.8,26.3,78.9,107.6,64.5,180.1
0,153.5,62.6,66,26.59,1.634,0.24131,0.16741,0.16527,0.20299,0.32675,0.3676,0.61266,0.1423,0.10778,0.16608,0.04463,0.06155,81.3,69.8,89.6,37.3,33.2,25.0,50.5,14.8,22.8,69.4,94.7,56.8,153.5
0,149.0,50.0,46,22.54,1.439,0.23998,0.16474,0.16734,0.19991,0.32899,0.37011,0.61685,0.14003,0.10914,0.16356,0.04309,0.0609,74.6,65.9,82.3,34.6,30.7,23.0,47.4,13.8,20.5,65.2,89.0,53.4,149.0
0,164.8,63.0,57,23.21,1.698,0.24199,0.17216,0.15898,0.20914,0.32909,0.37023,0.61705,0.14633,0.10368,0.17111,0.04384,0.06161,88.8,71.3,98.1,39.7,35.3,24.0,54.0,15.8,23.8,74.3,101.3,60.8,164.8
0,159.9,76.3,35,29.84,1.842,0.24055,0.17883,0.1733,0.21685,0.32196,0.3622,0.60367,0.15201,0.11302,0.17742,0.0486,0.06164,88.3,74.4,97.3,37.8,33.8,27.0,50.6,15.0,25.3,69.6,94.9,56.9,159.9
0,164.6,81.2,29,29.97,1.928,0.23377,0.17625,0.17553,0.21385,0.31204,0.35104,0.58507,0.14982,0.11448,0.17497,0.05013,0.05997,92.6,80.2,102.1,39.1,35.0,28.9,52.2,15.5,27.7,71.7,97.8,58.7,164.6
0,166.5,63.5,66,22.92,1.714,0.23757,0.16686,0.16322,0.20274,0.32314,0.36353,0.60588,0.14183,0.10645,0.16588,0.04412,0.06048,87.2,74.2,96.4,39.5,35.1,24.8,53.8,15.8,24.3,74.0,100.8,60.5,166.5
0,171.2,63.3,40,21.6,1.736,0.2444,0.16848,0.16061,0.20483,0.33309,0.37472,0.62454,0.14321,0.10474,0.16759,0.04352,0.06217,89.8,74.4,99.3,41.5,36.8,24.2,56.5,16.5,24.4,77.7,106.0,63.6,171.2
0,152.3,48.1,28,20.76,1.427,0.22807,0.15866,0.14498,0.19268,0.31371,0.35292,0.5882,0.13486,0.09455,0.15765,0.03768,0.0578,77.1,61.2,85.1,35.3,31.2,20.7,48.5,14.1,19.3,66.7,91.0,54.6,152.3
0,158.7,68.1,26,27.05,1.733,0.22509,0.16808,0.17712,0.2039,0.30369,0.34165,0.56942,0.14287,0.11551,0.16683,0.04798,0.05749,83.8,76.8,92.4,35.7,31.8,27.2,48.2,14.2,25.2,66.3,90.3,54.2,158.7
0,165.4,63.5,41,23.22,1.709,0.2316,0.17363,0.15996,0.21094,0.31488,0.35424,0.5904,0.14759,0.10432,0.17259,0.044,0.05897,88.8,71.2,98.1,37.7,33.5,23.9,51.3,15.0,23.7,70.5,96.1,57.7,165.4
0,167.7,63.4,42,22.52,1.718,0.23535,0.16399,0.16644,0.19929,0.32033,0.36037,0.60061,0.13939,0.10855,0.16306,0.04461,0.0599,86.8,76.6,95.9,39.7,35.2,25.4,54.0,15.8,24.9,74.2,101.2,60.7,167.7
0,177.4,65.9,42,20.94,1.802,0.22502,0.16546,0.15865,0.20127,0.30659,0.34492,0.57486,0.14064,0.10347,0.16467,0.04326,0.05725,93.4,77.9,103.3,40.4,35.9,24.8,55.1,16.1,25.7,75.8,103.3,62.0,177.4
0,169.0,60.3,64,21.1,1.682,0.23643,0.17254,0.15461,0.20975,0.32296,0.36334,0.60556,0.14666,0.10083,0.17162,0.04199,0.06009,89.2,69.5,98.6,38.9,34.5,22.6,53.1,15.5,22.9,73.1,99.6,59.8,169.0
0,162.1,66.7,26,25.39,1.733,0.23237,0.16521,0.17004,0.20057,0.31445,0.35376,0.5896,0.14043,0.1109,0.1641,0.04619,0.05928,85.6,76.7,94.5,38.3,34.1,26.6,51.9,15.3,25.2,71.3,97.3,58.4,162.1
0,156.4,47.1,29,19.23,1.43,0.22118,0.15626,0.156,0.1899,0.30504,0.34317,0.57194,0.13282,0.10174,0.15537,0.03958,0.05599,76.6,66.5,84.6,34.5,30.5,21.8,47.6,13.8,20.4,65.5,89.3,53.6,156.4
0,158.7,71.7,28,28.48,1.778,0.23376,0.1858,0.17651,0.22533,0.3142,0.35347,0.58912,0.15793,0.11511,0.18436,0.05182,0.0598,93.6,77.3,103.2,37.5,33.5,27.8,50.4,14.9,27.5,69.3,94.5,56.7,158.7
0,158.5,55.1,66,21.96,1.558,0.22526,0.16092,0.15539,0.19544,0.30815,0.34667,0.57779,0.13678,0.10134,0.15991,0.04102,0.05722,81.3,68.2,89.7,36.2,32.1,23.0,49.5,14.5,21.8,68.1,92.9,55.7,158.5
0,167.0,65.3,55,23.44,1.741,0.23113,0.17414,0.16874,0.21157,0.31386,0.35309,0.58848,0.14802,0.11005,0.17311,0.04675,0.05888,90.3,76.1,99.8,38.2,33.9,25.6,51.8,15.2,25.5,71.3,97.2,58.3,167.0
0,164.2,51.7,45,19.16,1.536,0.22815,0.17152,0.14359,0.20853,0.3139,0.35313,0.58855,0.14579,0.09365,0.17061,0.03951,0.05781,88.8,64.6,98.1,37.6,33.2,20.7,51.7,15.1,21.5,71.1,97.0,58.2,164.2
0,153.5,56.5,25,24.0,1.553,0.23111,0.17307,0.15912,0.21,0.31506,0.35445,0.59074,0.14711,0.10377,0.17182,0.04357,0.05879,83.0,66.3,91.5,35.3,31.3,23.1,48.1,14.1,22.0,66.1,90.1,54.1,153.5
0,159.5,57.9,27,22.74,1.602,0.22871,0.15997,0.14687,0.19427,0.31208,0.35109,0.58515,0.13598,0.09579,0.15895,0.03925,0.05815,83.0,66.3,91.6,37.8,33.5,22.4,51.5,15.1,21.4,70.9,96.6,58.0,159.5
0,168.5,67.7,42,23.84,1.78,0.24354,0.17077,0.16194,0.2075,0.33013,0.3714,0.61899,0.14516,0.10562,0.16977,0.04442,0.06209,89.7,74.0,99.1,40.7,36.2,24.9,55.2,16.2,24.6,75.9,103.5,62.1,168.5
0,164.9,84.0,64,30.88,1.961,0.23604,0.17303,0.17554,0.20991,0.31423,0.35351,0.58919,0.14708,0.11449,0.17175,0.04938,0.06061,90.6,79.9,99.9,39.3,35.3,29.1,52.4,15.6,27.2,72.0,98.2,58.9,164.9
0,166.4,68.6,53,24.78,1.78,0.22709,0.17048,0.15593,0.20707,0.30727,0.34568,0.57614,0.14491,0.10169,0.16942,0.04382,0.05794,91.7,72.9,101.2,38.9,34.6,24.9,52.6,15.5,24.8,72.3,98.6,59.2,166.4
0,165.1,57.3,67,21.01,1.621,0.23849,0.1729,0.16818,0.21013,0.32632,0.36711,0.61185,0.14696,0.10968,0.17193,0.04558,0.06057,87.2,73.8,96.4,38.3,33.9,24.2,52.4,15.3,24.2,72.0,98.2,58.9,165.1
0,173.6,64.2,60,21.31,1.759,0.23166,0.16574,0.15561,0.20154,0.31573,0.35519,0.59199,0.14088,0.10148,0.1649,0.04172,0.05893,89.6,73.1,99.0,39.8,35.4,23.6,54.3,15.9,23.7,74.7,101.8,61.1,173.6
